Tweet,Emotion
American horror story and chill tonight?😌,fear
So excited to watch @RuPaulsDragRace #allstars \n #RuPaul,anger
Refuge Recovery Boston - Weds 7:30-9 pm. #healing #support #addiction #recovery #buddhism #meditation #sober #cambma #meeting #harvardsq,sadness
@BBCSport too dull for the UK.,sadness
Lauren Jauregui makes all my problem dissapear it amazes my sadness. She keeps me strong,sadness
Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang #ghastly #edm #plur #dad #djlife #dj #producer,fear
A hearty Jonza! to all my friends and follower.,joy
Im not a #nervouswreck Im a #nervous #pileup. #GoingCrazy #HelpMe #Insane #Antisocial,fear
my life in one word is depressing,sadness
@MoneyJay901 hard to tell in your pic. My mistake then. Either way nothing I said initially was about race. U took it there. #sad #ignorant,sadness
Some #people already talks about #Halloween \nYou'll get some #dark #music to go with it\n#gothic #bloody #HalloweenHorrorNights,sadness
#Talking about our #Problems is our greatest #Addiction\n\n#Break the #habit\n\nTalk about ur #Joys\n\n#quote #optimism #problemsolving #behappy,joy
Another day Another flight 🙈  I swear my last ever @easyjet flight!!!! You take the LOVE out of flying #easyjet  #alwaysdelayed,fear
#Arts create richness &amp; liveliness in our society continues through educational &amp; social benefits and only ends with the economic,joy
Are you serious??,sadness
You're so cute @katienolan #truelove #hilarious @GarbageTime #beautiful &amp; #graceful never heard explicits spoken with such elegance. #Mingo,joy
@British_Airways In your Concorde Lounge in Terminal 7 JFK. So saddened to have to say service so far is dismal. Don't expect a reply.,sadness
Retweeted GunnySmith93 (@Stephen21Smith):\n\nDays like today I am happy to be alive! #blessed,joy
@TimesNow indian army crossed loc into pok to bust terror camp on 20th Sept night?,fear
@Jen_ny69 People will always get offended everyone's situation is different! Just because we have kids doesn't mean we have to settle,anger
How am I supposed to intimidate the freshman if half of them are taller than I am??,fear
#AskAMan but this does not sound like a #serious issue cause siyahleka the whole time just having fun,sadness
Watch this amazing live.ly broadcast by @katyy.mae #lively #musically,joy
Love how Megan is raging about this Kendall Jenner photo and I'm sat here like 🤔🙃,anger
@sandym709  regardless lets say he has a permit. The permit doesn't excuse or allow him to threaten an officer(expressed or implied)w/ it.,fear
Not setting an alarm to nap &gt;&gt;,fear
Seeing #RIPShawtyLo got me thinking bout other rappers then I thought about @LilTunechi dying and burst into tears... Smh,anger
it's so breezy out today i can't go to back to school night with bare legs like i've had all day,joy
Misery loves company. The church ought to be a place where it finds none.\n-Pastor Kris Theobald #joy #rejoice,joy
But right now I'm feeling pretty desolate.,sadness
It's better to be wetter than it is to be dry' jesus christ Val don't be shy hen 😂😂 #GBBO,fear
After spending £450 @Debenhams I was offered a £5 voucher. I asked if I could spend it at weekend? Was told 'no valid today only' #unhappy,sadness
#ArchangelSummit @sethgodin  Anyone can be brave but you just have to last 5 mins longer than everyone else. #leadership #fear,fear
I aspire to have Val's self confidence and optimism tbh 👏💖 #GBBO,joy
Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins' mate.,anger
@DaddyION you and that awful music can take a walk... right off a cliff. K. 😘,fear
To insure good health: Eat lightly breathe deeply live moderately cultivate cheerfulness and maintain an interest in life.,joy
Just love Matthew Parris! Political rage is good!,anger
#FF @ManihaAamir @adrence Keep on #smiling … !,joy
I want the smoky clouds of laughter to swim about you forever more..,joy
@eliroth ya know I love ya man but #TheGreenInferno really fucked with my head....(giggle)..do it again. #epic  #ineedtherapy,fear
“Worry is a down payment on a problem you may never have'.  Joyce Meyer.  #motivation #leadership #worry,fear
[ @HedgehogDylan ] *she would frown a bit folding her arms* 'why is it that every time I'm in need of assistance someone expects a lil **,anger
never afraid to start over,fear
Watch this amazing live.ly broadcast by @iamjustinburke #lively #musically,joy
Got paid to vacuum up rat poop. (-: never a dull day in the biology department ...,sadness
#ntfc mourinho is worried  bringing Ibra  and Rushford on.,fear
Watch this amazing live.ly broadcast by @huntermcaseyy #lively #musically,joy
.@monsoonuk Ordered before 10pm last night paid for next day. Didn't bother to fufill order. Now 14 working days for a refund!,fear
Pakis are applauding Sharif's speech i wonder how many really understood what he said!!!!\nThey are very much excited and happy,joy
Star trek online has a update to download oh fuming yay,anger
Every cal person I have on my snap has chic-fil-a on their story.. Lol #Yummy,anger
@ikhras @benglaze Amal Clooney should try to prosecute  #Bush/ #Blair for #war crimes that turned our World upside down&amp;created,fear
Thank god the feds did not raise rates. Assume they are nervous about a world where 990 is the new employee  form  &amp; the safety net is zilch,fear
#smile every morning to a positive head start with your #clients relations,joy
I am always ready to .,joy
@HutchinsonDave I don't know whether to despair or agitate for a cull.,sadness
The current run of superman continues to be a delight! You can feel the love poured into it by everone on the creative team #superman,joy
Damnnit! Gonna be 1400 pts shy on Chiefs Rewards of getting a post game photo.,fear
The little sniffle at the end of the song gets me every time. #rejoice,joy
and claimed that all of the same things could scare us\nbut we were tough because of ancestry,fear
A pessimist sees the difficulty in every opportunity; an optimist sees the opportunity in every difficulty. \n― Winston S. Churchill #quote,sadness
@GrxjicTank WHY though! Why did u want to offend Americans?,anger
Sister: (Canadian player does something shady.) Jonathan Toews is frowning and he doesn't know why. #WorldCupOfHockey,sadness
@LBC_Charlotte just watched you on the great wall #hilarious 😆,joy
Study finds #awe &amp; #wonder of something greater than self leads to #creative boosts of expansive thinking. @outsideonline #write #thoreau,fear
Sometimes the best motivations come from 'proving them wrong' #energy #relentless #MotivationalQuotes,anger
@mgcsartwork I nearly started crying and having a full on panic attack after tatinof bc of the crowds so I feel him,fear
2 days on.......never a fucking pen!!!! #nffc,anger
@phil500 \nSo sadden \nSpunky a beautiful dog\nA sad story a lovely happy\nAn loved dog \nPlay little one have fun you\nare so loved,sadness
Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD depression &amp; chronic pain #anxiety #depression #pain,fear
Too many gloomy days,sadness
@eMilsOnWheels I'm furious 😩😩😩,anger
@JensenAckles @jarpad whatever Sam is holding on your tee looks like it's got a droop on 😂,sadness
@tgshepherdvan I'm not there yet. Hasn't sunk in yet. Rest up.,sadness
@ikhras @benglaze Amal Clooney should try to prosecute  #Bush/ #Blair for #war crimes that turned our World upside down&amp;created #terrorism,fear
Amateurs sit and wait for inspiration the rest of us just get up and go to work.' -- Stephen King #authors #serious #writingtip,sadness
Come and join in with #cakeclubhour tomorrow afternoon from 3pm! #bizhour,joy
@tomwilcox77 @mattgrime fuming,anger
I really really resent having to go to bed at a sensible hour you guys. I WANT TO TALK TO MY PEOPLE.,anger
Benefit out exhilaration called online backing off: JkUVmvQXY,joy
She: Why are you listening to The Eurythmics?\nMe: It's a Polish Gothic Metal band.\nShe: Why do I even ask... (exits room shaking head),fear
Since the 'update' my @iPhone loses power nearly 40% faster.  #furious,anger
one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome #revenge,anger
@DrColJ @drshow #Muslims have been in USA for ages. To think that Muslims commit #terrorism due to #Islam you gotta be out of your mind.,fear
I hate that a black lady is painting herself white on the internet for laughs and likes...  #BadForm #DidntLaugh,fear
Hopefully I'll get this Best Buy job and officaly #start my #streaming #career  working towards doing something I love #1DayAtaTime,fear
In inter-group relationships #anger makes people think in more negative and prejudiced terms about outsiders.,anger
@RMCunliffe I don't read articles by people who rage about how horrible 'Cybernats' are. Got it?,anger
Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn! #restless,fear
This room is rather dreary but we endure what we must.,sadness
I think what 2016 to really needs to round it out is a @cthulhu4america vs @smod2016 twitter debate. End on something joyful ya know?.,joy
The race advances only by the extra achievements of the individual. You are the individual. ~Charles Towne\n #optimism #inspire,joy
Can someone make me a priority list of which things I should be outraged at + in which order? #outrage #racism #animalrights #abortion #cops,anger
@BillSwindell @DePauwU @dick_nixon I was having breakfast when I seen this?! I blew my cereal in the #sink!!,sadness
My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday #hilarious #funny #laughing #happy,joy
Thiza!!! What happens now when you tell him you're pregnant via home test &amp; nurse later tells you it's a false alarm &amp; BaE is too excited🙊,fear
Finding out my two best Fwendz are going to rage with me at @lifeisbeautiful makes this last week of no sleep extra worth it,anger
